,frequency,gain,plant,distance
2155,2298694833.333333,-54.92661,lilium,15
2156,2299761466.6666665,-54.70348,lilium,15
2157,2300828100.0,-54.48035,lilium,15
2158,2301894733.333333,-54.25722,lilium,15
2159,2302961366.6666665,-54.03409,lilium,15
2160,2304028000.0,-53.81097,lilium,15
2161,2305094633.333333,-54.0794,lilium,15
2162,2306161266.6666665,-54.34782,lilium,15
2163,2307227900.0,-54.61625,lilium,15
2164,2308294533.333333,-54.88468,lilium,15
2165,2309361166.6666665,-55.1531,lilium,15
2166,2310427800.0,-55.00346,lilium,15
2167,2311494433.333333,-54.85382,lilium,15
2168,2312561066.6666665,-54.70419,lilium,15
2169,2313627700.0,-54.55455,lilium,15
2170,2314694333.333333,-54.40491,lilium,15
2171,2315760966.6666665,-54.65791,lilium,15
2172,2316827600.0,-54.91092,lilium,15
2173,2317894233.333333,-55.16393,lilium,15
2174,2318960866.6666665,-55.41693,lilium,15
2175,2320027500.0,-55.66993,lilium,15
2176,2321094133.333333,-55.62507,lilium,15
2177,2322160766.6666665,-55.5802,lilium,15
2178,2323227400.0,-55.53534,lilium,15
2179,2324294033.333333,-55.49047,lilium,15
2180,2325360666.6666665,-55.44561,lilium,15
2181,2326427300.0,-55.52918,lilium,15
2182,2327493933.333333,-55.61275,lilium,15
2183,2328560566.6666665,-55.69633,lilium,15
2184,2329627200.0,-55.7799,lilium,15
2185,2330693833.333333,-55.86348,lilium,15
2186,2331760466.6666665,-55.99843,lilium,15
2187,2332827100.0,-56.13338,lilium,15
2188,2333893733.333333,-56.26833,lilium,15
2189,2334960366.6666665,-56.40329,lilium,15
2190,2336027000.0,-56.53825,lilium,15
2191,2337093633.333333,-56.51024,lilium,15
2192,2338160266.6666665,-56.48224,lilium,15
2193,2339226900.0,-56.45424,lilium,15
2194,2340293533.333333,-56.42623,lilium,15
2195,2341360166.6666665,-56.39823,lilium,15
2196,2342426800.0,-56.41081,lilium,15
2197,2343493433.333333,-56.42339,lilium,15
2198,2344560066.6666665,-56.43597,lilium,15
2199,2345626700.0,-56.44855,lilium,15
2200,2346693333.333333,-56.46114,lilium,15
2201,2347759966.6666665,-56.72939,lilium,15
2202,2348826600.0,-56.99764,lilium,15
2203,2349893233.333333,-57.2659,lilium,15
2204,2350959866.6666665,-57.53415,lilium,15
2205,2352026500.0,-57.80241,lilium,15
2206,2353093133.333333,-57.99809,lilium,15
2207,2354159766.6666665,-58.19376,lilium,15
2208,2355226400.0,-58.38944,lilium,15
2209,2356293033.333333,-58.58512,lilium,15
2210,2357359666.6666665,-58.7808,lilium,15
2211,2358426300.0,-58.67809,lilium,15
2212,2359492933.333333,-58.57538,lilium,15
2213,2360559566.6666665,-58.47267,lilium,15
2214,2361626200.0,-58.36996,lilium,15
2215,2362692833.333333,-58.26725,lilium,15
2216,2363759466.6666665,-58.33239,lilium,15
2217,2364826100.0,-58.39753,lilium,15
2218,2365892733.333333,-58.46267,lilium,15
2219,2366959366.6666665,-58.52781,lilium,15
2220,2368026000.0,-58.59295,lilium,15
2221,2369092633.333333,-58.52278,lilium,15
2222,2370159266.6666665,-58.45261,lilium,15
2223,2371225900.0,-58.38244,lilium,15
2224,2372292533.333333,-58.31227,lilium,15
2225,2373359166.6666665,-58.24211,lilium,15
2226,2374425800.0,-58.23121,lilium,15
2227,2375492433.333333,-58.22031,lilium,15
2228,2376559066.6666665,-58.20942,lilium,15
2229,2377625700.0,-58.19852,lilium,15
2230,2378692333.333333,-58.18761,lilium,15
2231,2379758966.6666665,-58.41382,lilium,15
2232,2380825600.0,-58.64003,lilium,15
2233,2381892233.333333,-58.86624,lilium,15
2234,2382958866.6666665,-59.09245,lilium,15
2235,2384025500.0,-59.31865,lilium,15
2236,2385092133.333333,-59.46179,lilium,15
2237,2386158766.6666665,-59.60494,lilium,15
2238,2387225400.0,-59.74809,lilium,15
2239,2388292033.333333,-59.89123,lilium,15
2240,2389358666.6666665,-60.03438,lilium,15
2241,2390425300.0,-59.90172,lilium,15
2242,2391491933.333333,-59.76906,lilium,15
2243,2392558566.6666665,-59.6364,lilium,15
2244,2393625200.0,-59.50374,lilium,15
2245,2394691833.333333,-59.37108,lilium,15
2246,2395758466.6666665,-59.50211,lilium,15
2247,2396825100.0,-59.63313,lilium,15
2248,2397891733.333333,-59.76416,lilium,15
2249,2398958366.6666665,-59.89519,lilium,15
2250,2400025000.0,-60.02621,lilium,15
2251,2401091633.333333,-60.01294,lilium,15
2252,2402158266.6666665,-59.99968,lilium,15
2253,2403224900.0,-59.98642,lilium,15
2254,2404291533.333333,-59.97315,lilium,15
2255,2405358166.6666665,-59.95988,lilium,15
2256,2406424800.0,-59.98792,lilium,15
2257,2407491433.333333,-60.01596,lilium,15
2258,2408558066.6666665,-60.044,lilium,15
2259,2409624700.0,-60.07204,lilium,15
2260,2410691333.333333,-60.10007,lilium,15
2261,2411757966.6666665,-60.07886,lilium,15
2262,2412824600.0,-60.05766,lilium,15
2263,2413891233.333333,-60.03645,lilium,15
2264,2414957866.6666665,-60.01524,lilium,15
2265,2416024500.0,-59.99403,lilium,15
2266,2417091133.333333,-59.63205,lilium,15
2267,2418157766.6666665,-59.27006,lilium,15
2268,2419224400.0,-58.90807,lilium,15
2269,2420291033.333333,-58.54608,lilium,15
2270,2421357666.6666665,-58.18409,lilium,15
2271,2422424300.0,-58.53968,lilium,15
2272,2423490933.333333,-58.89526,lilium,15
2273,2424557566.6666665,-59.25084,lilium,15
2274,2425624200.0,-59.60643,lilium,15
2275,2426690833.333333,-59.962,lilium,15
2276,2427757466.6666665,-59.73885,lilium,15
2277,2428824100.0,-59.51571,lilium,15
2278,2429890733.333333,-59.29256,lilium,15
2279,2430957366.6666665,-59.06941,lilium,15
2280,2432024000.0,-58.84625,lilium,15
2281,2433090633.333333,-58.96148,lilium,15
2282,2434157266.6666665,-59.07671,lilium,15
2283,2435223900.0,-59.19193,lilium,15
2284,2436290533.333333,-59.30716,lilium,15
2285,2437357166.6666665,-59.42239,lilium,15
2286,2438423800.0,-59.38779,lilium,15
2287,2439490433.333333,-59.35318,lilium,15
2288,2440557066.6666665,-59.31857,lilium,15
2289,2441623700.0,-59.28397,lilium,15
2290,2442690333.333333,-59.24936,lilium,15
2291,2443756966.6666665,-59.2147,lilium,15
2292,2444823600.0,-59.18005,lilium,15
2293,2445890233.333333,-59.14539,lilium,15
2294,2446956866.6666665,-59.11073,lilium,15
2295,2448023500.0,-59.07608,lilium,15
2296,2449090133.333333,-59.11514,lilium,15
2297,2450156766.6666665,-59.15419,lilium,15
2298,2451223400.0,-59.19324,lilium,15
2299,2452290033.333333,-59.2323,lilium,15
2300,2453356666.6666665,-59.27135,lilium,15
2301,2454423300.0,-59.2911,lilium,15
2302,2455489933.333333,-59.31084,lilium,15
2303,2456556566.6666665,-59.33058,lilium,15
2304,2457623200.0,-59.35032,lilium,15
2305,2458689833.333333,-59.37006,lilium,15
2306,2459756466.6666665,-59.32556,lilium,15
2307,2460823100.0,-59.28106,lilium,15
2308,2461889733.333333,-59.23656,lilium,15
2309,2462956366.6666665,-59.19205,lilium,15
2310,2464023000.0,-59.14754,lilium,15
2311,2465089633.333333,-59.19058,lilium,15
2312,2466156266.6666665,-59.23362,lilium,15
2313,2467222900.0,-59.27666,lilium,15
2314,2468289533.333333,-59.31969,lilium,15
2315,2469356166.6666665,-59.36274,lilium,15
2316,2470422800.0,-59.13945,lilium,15
2317,2471489433.333333,-58.91617,lilium,15
2318,2472556066.6666665,-58.69288,lilium,15
2319,2473622700.0,-58.4696,lilium,15
2320,2474689333.333333,-58.2463,lilium,15
2321,2475755966.6666665,-58.17569,lilium,15
2322,2476822600.0,-58.10508,lilium,15
2323,2477889233.333333,-58.03446,lilium,15
2324,2478955866.6666665,-57.96385,lilium,15
2325,2480022500.0,-57.89323,lilium,15
2326,2481089133.333333,-58.0969,lilium,15
2327,2482155766.6666665,-58.30058,lilium,15
2328,2483222400.0,-58.50425,lilium,15
2329,2484289033.333333,-58.70793,lilium,15
2330,2485355666.6666665,-58.91161,lilium,15
2331,2486422300.0,-59.02901,lilium,15
2332,2487488933.333333,-59.14642,lilium,15
2333,2488555566.6666665,-59.26383,lilium,15
2334,2489622200.0,-59.38124,lilium,15
2335,2490688833.333333,-59.49864,lilium,15
2336,2491755466.6666665,-59.51513,lilium,15
2337,2492822100.0,-59.53162,lilium,15
2338,2493888733.333333,-59.5481,lilium,15
2339,2494955366.6666665,-59.56459,lilium,15
2340,2496022000.0,-59.58109,lilium,15
2341,2497088633.333333,-59.33169,lilium,15
2342,2498155266.6666665,-59.08229,lilium,15
2343,2499221900.0,-58.83289,lilium,15
2344,2500288533.333333,-58.5835,lilium,15
2345,2501355166.6666665,-58.33411,lilium,15
2346,2502421800.0,-58.22501,lilium,15
2347,2503488433.333333,-58.11591,lilium,15
2348,2504555066.6666665,-58.00681,lilium,15
2349,2505621700.0,-57.89771,lilium,15
2350,2506688333.333333,-57.7886,lilium,15
2351,2507754966.6666665,-58.11611,lilium,15
2352,2508821600.0,-58.44362,lilium,15
2353,2509888233.333333,-58.77113,lilium,15
2354,2510954866.6666665,-59.09864,lilium,15
2355,2512021500.0,-59.42616,lilium,15
2356,2513088133.333333,-59.44796,lilium,15
2357,2514154766.6666665,-59.46977,lilium,15
2358,2515221400.0,-59.49157,lilium,15
2359,2516288033.333333,-59.51338,lilium,15
2360,2517354666.6666665,-59.53519,lilium,15
2361,2518421300.0,-59.51739,lilium,15
2362,2519487933.333333,-59.49959,lilium,15
2363,2520554566.6666665,-59.48179,lilium,15
2364,2521621200.0,-59.46399,lilium,15
2365,2522687833.333333,-59.44619,lilium,15
2366,2523754466.6666665,-59.49186,lilium,15
2367,2524821100.0,-59.53753,lilium,15
2368,2525887733.333333,-59.58319,lilium,15
2369,2526954366.6666665,-59.62886,lilium,15
2370,2528021000.0,-59.67453,lilium,15
2371,2529087633.333333,-59.74145,lilium,15
2372,2530154266.6666665,-59.80837,lilium,15
2373,2531220900.0,-59.87529,lilium,15
2374,2532287533.333333,-59.94221,lilium,15
2375,2533354166.6666665,-60.00913,lilium,15
2376,2534420800.0,-59.79483,lilium,15
2377,2535487433.333333,-59.58054,lilium,15
2378,2536554066.6666665,-59.36624,lilium,15
2379,2537620700.0,-59.15194,lilium,15
2380,2538687333.333333,-58.93764,lilium,15
2381,2539753966.6666665,-59.09565,lilium,15
2382,2540820600.0,-59.25367,lilium,15
2383,2541887233.333333,-59.41169,lilium,15
2384,2542953866.6666665,-59.5697,lilium,15
2385,2544020500.0,-59.72772,lilium,15
2386,2545087133.333333,-59.61512,lilium,15
2387,2546153766.6666665,-59.50252,lilium,15
2388,2547220400.0,-59.38992,lilium,15
2389,2548287033.333333,-59.27731,lilium,15
2390,2549353666.6666665,-59.1647,lilium,15
2391,2550420300.0,-59.18285,lilium,15
2392,2551486933.333333,-59.20099,lilium,15
2393,2552553566.6666665,-59.21913,lilium,15
2394,2553620200.0,-59.23727,lilium,15
2395,2554686833.333333,-59.25542,lilium,15
2396,2555753466.6666665,-59.41504,lilium,15
2397,2556820100.0,-59.57466,lilium,15
2398,2557886733.333333,-59.73428,lilium,15
2399,2558953366.6666665,-59.89391,lilium,15
2400,2560020000.0,-60.05354,lilium,15
2401,2561086633.333333,-59.94091,lilium,15
2402,2562153266.6666665,-59.82828,lilium,15
2403,2563219900.0,-59.71565,lilium,15
2404,2564286533.333333,-59.60302,lilium,15
2405,2565353166.6666665,-59.49039,lilium,15
2406,2566419800.0,-59.56792,lilium,15
2407,2567486433.333333,-59.64545,lilium,15
2408,2568553066.6666665,-59.72297,lilium,15
2409,2569619700.0,-59.8005,lilium,15
2410,2570686333.333333,-59.87803,lilium,15
2411,2571752966.6666665,-59.91003,lilium,15
2412,2572819600.0,-59.94203,lilium,15
2413,2573886233.333333,-59.97403,lilium,15
2414,2574952866.6666665,-60.00603,lilium,15
2415,2576019500.0,-60.03803,lilium,15
2416,2577086133.333333,-60.15214,lilium,15
2417,2578152766.6666665,-60.26625,lilium,15
2418,2579219400.0,-60.38037,lilium,15
2419,2580286033.333333,-60.49448,lilium,15
2420,2581352666.6666665,-60.60859,lilium,15
2421,2582419300.0,-60.59372,lilium,15
2422,2583485933.333333,-60.57886,lilium,15
2423,2584552566.6666665,-60.564,lilium,15
2424,2585619200.0,-60.54914,lilium,15
2425,2586685833.333333,-60.53427,lilium,15
2426,2587752466.6666665,-60.77929,lilium,15
2427,2588819100.0,-61.0243,lilium,15
2428,2589885733.333333,-61.26932,lilium,15
2429,2590952366.6666665,-61.51434,lilium,15
2430,2592019000.0,-61.75937,lilium,15
2431,2593085633.333333,-61.95524,lilium,15
2432,2594152266.6666665,-62.15111,lilium,15
2433,2595218900.0,-62.34698,lilium,15
2434,2596285533.333333,-62.54286,lilium,15
2435,2597352166.6666665,-62.73873,lilium,15
2436,2598418800.0,-62.35952,lilium,15
2437,2599485433.333333,-61.98032,lilium,15
2438,2600552066.6666665,-61.60111,lilium,15
2439,2601618700.0,-61.2219,lilium,15
2440,2602685333.333333,-60.84269,lilium,15
2441,2603751966.6666665,-60.80666,lilium,15
2442,2604818600.0,-60.77063,lilium,15
2443,2605885233.333333,-60.7346,lilium,15
2444,2606951866.6666665,-60.69857,lilium,15
2445,2608018500.0,-60.66254,lilium,15
2446,2609085133.333333,-60.70032,lilium,15
2447,2610151766.6666665,-60.73811,lilium,15
2448,2611218400.0,-60.77589,lilium,15
2449,2612285033.333333,-60.81367,lilium,15
2450,2613351666.6666665,-60.85146,lilium,15
2451,2614418300.0,-60.81722,lilium,15
2452,2615484933.333333,-60.78298,lilium,15
2453,2616551566.6666665,-60.74874,lilium,15
2454,2617618200.0,-60.7145,lilium,15
2455,2618684833.333333,-60.68025,lilium,15
2456,2619751466.6666665,-60.48009,lilium,15
2457,2620818100.0,-60.27992,lilium,15
2458,2621884733.333333,-60.07976,lilium,15
2459,2622951366.6666665,-59.87959,lilium,15
2460,2624018000.0,-59.67943,lilium,15
2461,2625084633.333333,-59.46607,lilium,15
2462,2626151266.6666665,-59.25271,lilium,15
2463,2627217900.0,-59.03935,lilium,15
2464,2628284533.333333,-58.82599,lilium,15
2465,2629351166.6666665,-58.61263,lilium,15
2466,2630417800.0,-58.87598,lilium,15
2467,2631484433.333333,-59.13932,lilium,15
2468,2632551066.6666665,-59.40266,lilium,15
2469,2633617700.0,-59.66601,lilium,15
2470,2634684333.333333,-59.92934,lilium,15
2471,2635750966.6666665,-59.79679,lilium,15
2472,2636817600.0,-59.66424,lilium,15
2473,2637884233.333333,-59.53168,lilium,15
2474,2638950866.6666665,-59.39913,lilium,15
2475,2640017500.0,-59.26658,lilium,15
2476,2641084133.333333,-59.02623,lilium,15
2477,2642150766.6666665,-58.78588,lilium,15
2478,2643217400.0,-58.54554,lilium,15
2479,2644284033.333333,-58.30519,lilium,15
2480,2645350666.6666665,-58.06485,lilium,15
2481,2646417300.0,-57.84406,lilium,15
2482,2647483933.333333,-57.62328,lilium,15
2483,2648550566.6666665,-57.4025,lilium,15
2484,2649617200.0,-57.18171,lilium,15
2485,2650683833.333333,-56.96093,lilium,15
2486,2651750466.6666665,-57.02925,lilium,15
2487,2652817100.0,-57.09758,lilium,15
2488,2653883733.333333,-57.1659,lilium,15
2489,2654950366.6666665,-57.23423,lilium,15
2490,2656017000.0,-57.30256,lilium,15
2491,2657083633.333333,-57.51394,lilium,15
2492,2658150266.6666665,-57.72532,lilium,15
2493,2659216900.0,-57.93671,lilium,15
2494,2660283533.333333,-58.14809,lilium,15
2495,2661350166.6666665,-58.35947,lilium,15
2496,2662416800.0,-58.21693,lilium,15
2497,2663483433.333333,-58.07439,lilium,15
2498,2664550066.6666665,-57.93185,lilium,15
2499,2665616700.0,-57.78931,lilium,15
2500,2666683333.333333,-57.64676,lilium,15
2501,2667749966.6666665,-57.77356,lilium,15
2502,2668816600.0,-57.90037,lilium,15
2503,2669883233.333333,-58.02717,lilium,15
2504,2670949866.6666665,-58.15398,lilium,15
2505,2672016500.0,-58.28078,lilium,15
2506,2673083133.333333,-58.26942,lilium,15
2507,2674149766.6666665,-58.25806,lilium,15
2508,2675216400.0,-58.2467,lilium,15
2509,2676283033.333333,-58.23534,lilium,15
2510,2677349666.6666665,-58.22398,lilium,15
2511,2678416300.0,-58.10532,lilium,15
2512,2679482933.333333,-57.98666,lilium,15
2513,2680549566.6666665,-57.86801,lilium,15
2514,2681616200.0,-57.74935,lilium,15
2515,2682682833.333333,-57.63069,lilium,15
2516,2683749466.6666665,-57.66014,lilium,15
2517,2684816100.0,-57.68958,lilium,15
2518,2685882733.333333,-57.71903,lilium,15
2519,2686949366.6666665,-57.74847,lilium,15
2520,2688016000.0,-57.77792,lilium,15
2521,2689082633.333333,-57.70147,lilium,15
2522,2690149266.6666665,-57.62502,lilium,15
2523,2691215900.0,-57.54856,lilium,15
2524,2692282533.333333,-57.47211,lilium,15
2525,2693349166.6666665,-57.39565,lilium,15
2526,2694415800.0,-57.4146,lilium,15
2527,2695482433.333333,-57.43355,lilium,15
2528,2696549066.6666665,-57.4525,lilium,15
2529,2697615700.0,-57.47145,lilium,15
2530,2698682333.333333,-57.49039,lilium,15
2531,2699748966.6666665,-57.5958,lilium,15
2532,2700815600.0,-57.7012,lilium,15
2533,2701882233.333333,-57.80661,lilium,15
2534,2702948866.6666665,-57.91201,lilium,15
2535,2704015500.0,-58.01741,lilium,15
2536,2705082133.333333,-58.01222,lilium,15
2537,2706148766.6666665,-58.00702,lilium,15
2538,2707215400.0,-58.00183,lilium,15
2539,2708282033.333333,-57.99663,lilium,15
2540,2709348666.6666665,-57.99144,lilium,15
2541,2710415300.0,-57.95528,lilium,15
2542,2711481933.333333,-57.91912,lilium,15
2543,2712548566.6666665,-57.88297,lilium,15
2544,2713615200.0,-57.84681,lilium,15
2545,2714681833.333333,-57.81067,lilium,15
2546,2715748466.6666665,-57.79844,lilium,15
2547,2716815100.0,-57.78622,lilium,15
2548,2717881733.333333,-57.774,lilium,15
2549,2718948366.6666665,-57.76178,lilium,15
2550,2720015000.0,-57.74955,lilium,15
2551,2721081633.333333,-57.75505,lilium,15
2552,2722148266.6666665,-57.76056,lilium,15
2553,2723214900.0,-57.76606,lilium,15
2554,2724281533.333333,-57.77156,lilium,15
2555,2725348166.6666665,-57.77708,lilium,15
2556,2726414800.0,-57.88911,lilium,15
2557,2727481433.333333,-58.00115,lilium,15
2558,2728548066.6666665,-58.11319,lilium,15
2559,2729614700.0,-58.22523,lilium,15
2560,2730681333.333333,-58.33727,lilium,15
2561,2731747966.6666665,-58.37327,lilium,15
2562,2732814600.0,-58.40927,lilium,15
2563,2733881233.333333,-58.44527,lilium,15
2564,2734947866.6666665,-58.48127,lilium,15
2565,2736014500.0,-58.51727,lilium,15
2566,2737081133.333333,-58.43531,lilium,15
2567,2738147766.6666665,-58.35336,lilium,15
2568,2739214400.0,-58.2714,lilium,15
2569,2740281033.333333,-58.18944,lilium,15
2570,2741347666.6666665,-58.10748,lilium,15
2571,2742414300.0,-58.06776,lilium,15
2572,2743480933.333333,-58.02803,lilium,15
2573,2744547566.6666665,-57.9883,lilium,15
2574,2745614200.0,-57.94858,lilium,15
2575,2746680833.333333,-57.90885,lilium,15
2576,2747747466.6666665,-57.74297,lilium,15
2577,2748814100.0,-57.57709,lilium,15
2578,2749880733.333333,-57.41121,lilium,15
2579,2750947366.6666665,-57.24533,lilium,15
2580,2752014000.0,-57.07945,lilium,15
2581,2753080633.333333,-57.04194,lilium,15
2582,2754147266.6666665,-57.00443,lilium,15
2583,2755213900.0,-56.96691,lilium,15
2584,2756280533.333333,-56.9294,lilium,15
2585,2757347166.6666665,-56.89189,lilium,15
2586,2758413800.0,-57.001,lilium,15
2587,2759480433.333333,-57.11012,lilium,15
2588,2760547066.6666665,-57.21923,lilium,15
2589,2761613700.0,-57.32834,lilium,15
2590,2762680333.333333,-57.43745,lilium,15
2591,2763746966.6666665,-57.30187,lilium,15
2592,2764813600.0,-57.16629,lilium,15
2593,2765880233.333333,-57.03072,lilium,15
2594,2766946866.6666665,-56.89514,lilium,15
2595,2768013500.0,-56.75956,lilium,15
2596,2769080133.333333,-56.92334,lilium,15
2597,2770146766.6666665,-57.08712,lilium,15
2598,2771213400.0,-57.2509,lilium,15
2599,2772280033.333333,-57.41468,lilium,15
2600,2773346666.6666665,-57.57845,lilium,15
2601,2774413300.0,-57.54969,lilium,15
2602,2775479933.333333,-57.52092,lilium,15
2603,2776546566.6666665,-57.49215,lilium,15
2604,2777613200.0,-57.46339,lilium,15
2605,2778679833.333333,-57.43462,lilium,15
2606,2779746466.6666665,-57.24403,lilium,15
2607,2780813100.0,-57.05344,lilium,15
2608,2781879733.333333,-56.86284,lilium,15
2609,2782946366.6666665,-56.67225,lilium,15
2610,2784013000.0,-56.48166,lilium,15
2611,2785079633.333333,-56.84488,lilium,15
2612,2786146266.6666665,-57.2081,lilium,15
2613,2787212900.0,-57.57133,lilium,15
2614,2788279533.333333,-57.93455,lilium,15
2615,2789346166.6666665,-58.29778,lilium,15
2616,2790412800.0,-58.16562,lilium,15
2617,2791479433.333333,-58.03345,lilium,15
2618,2792546066.6666665,-57.90129,lilium,15
2619,2793612700.0,-57.76913,lilium,15
2620,2794679333.333333,-57.63696,lilium,15
2621,2795745966.6666665,-57.74367,lilium,15
2622,2796812600.0,-57.85038,lilium,15
2623,2797879233.333333,-57.95709,lilium,15
2624,2798945866.6666665,-58.0638,lilium,15
2625,2800012500.0,-58.1705,lilium,15
2626,2801079133.333333,-58.07122,lilium,15
2627,2802145766.6666665,-57.97195,lilium,15
2628,2803212400.0,-57.87267,lilium,15
2629,2804279033.333333,-57.77339,lilium,15
2630,2805345666.6666665,-57.67412,lilium,15
2631,2806412300.0,-58.02483,lilium,15
2632,2807478933.333333,-58.37553,lilium,15
2633,2808545566.6666665,-58.72623,lilium,15
2634,2809612200.0,-59.07694,lilium,15
2635,2810678833.333333,-59.42765,lilium,15
2636,2811745466.6666665,-59.29757,lilium,15
2637,2812812100.0,-59.16749,lilium,15
2638,2813878733.333333,-59.03741,lilium,15
2639,2814945366.6666665,-58.90734,lilium,15
2640,2816012000.0,-58.77726,lilium,15
2641,2817078633.333333,-58.79834,lilium,15
2642,2818145266.6666665,-58.81942,lilium,15
2643,2819211900.0,-58.8405,lilium,15
2644,2820278533.333333,-58.86158,lilium,15
2645,2821345166.6666665,-58.88266,lilium,15
2646,2822411800.0,-58.87221,lilium,15
2647,2823478433.333333,-58.86176,lilium,15
2648,2824545066.6666665,-58.8513,lilium,15
2649,2825611700.0,-58.84085,lilium,15
2650,2826678333.333333,-58.8304,lilium,15
2651,2827744966.6666665,-58.86355,lilium,15
2652,2828811600.0,-58.8967,lilium,15
2653,2829878233.333333,-58.92985,lilium,15
2654,2830944866.6666665,-58.963,lilium,15
2655,2832011500.0,-58.99615,lilium,15
2656,2833078133.333333,-59.21662,lilium,15
2657,2834144766.6666665,-59.43709,lilium,15
2658,2835211400.0,-59.65756,lilium,15
2659,2836278033.333333,-59.87803,lilium,15
2660,2837344666.6666665,-60.0985,lilium,15
2661,2838411300.0,-59.88144,lilium,15
2662,2839477933.333333,-59.66438,lilium,15
2663,2840544566.6666665,-59.44732,lilium,15
2664,2841611200.0,-59.23026,lilium,15
2665,2842677833.333333,-59.01319,lilium,15
2666,2843744466.6666665,-59.34215,lilium,15
2667,2844811100.0,-59.67112,lilium,15
2668,2845877733.333333,-60.00008,lilium,15
2669,2846944366.6666665,-60.32904,lilium,15
2670,2848011000.0,-60.658,lilium,15
2671,2849077633.333333,-60.40036,lilium,15
2672,2850144266.6666665,-60.14271,lilium,15
2673,2851210900.0,-59.88507,lilium,15
2674,2852277533.333333,-59.62742,lilium,15
2675,2853344166.6666665,-59.36977,lilium,15
2676,2854410800.0,-59.41642,lilium,15
2677,2855477433.333333,-59.46307,lilium,15
2678,2856544066.6666665,-59.50972,lilium,15
2679,2857610700.0,-59.55637,lilium,15
2680,2858677333.333333,-59.60302,lilium,15
2681,2859743966.6666665,-59.69292,lilium,15
2682,2860810600.0,-59.78283,lilium,15
2683,2861877233.333333,-59.87273,lilium,15
2684,2862943866.6666665,-59.96264,lilium,15
2685,2864010500.0,-60.05254,lilium,15
2686,2865077133.333333,-59.74559,lilium,15
2687,2866143766.6666665,-59.43864,lilium,15
2688,2867210400.0,-59.13168,lilium,15
2689,2868277033.333333,-58.82473,lilium,15
2690,2869343666.6666665,-58.51777,lilium,15
2691,2870410300.0,-58.82122,lilium,15
2692,2871476933.333333,-59.12466,lilium,15
2693,2872543566.6666665,-59.42811,lilium,15
2694,2873610200.0,-59.73156,lilium,15
2695,2874676833.333333,-60.035,lilium,15
2696,2875743466.6666665,-59.92722,lilium,15
2697,2876810100.0,-59.81944,lilium,15
2698,2877876733.333333,-59.71165,lilium,15
2699,2878943366.6666665,-59.60387,lilium,15
2700,2880010000.0,-59.49608,lilium,15
2701,2881076633.333333,-59.5053,lilium,15
2702,2882143266.6666665,-59.51452,lilium,15
2703,2883209900.0,-59.52374,lilium,15
2704,2884276533.333333,-59.53296,lilium,15
2705,2885343166.6666665,-59.54218,lilium,15
2706,2886409800.0,-59.57619,lilium,15
2707,2887476433.333333,-59.6102,lilium,15
2708,2888543066.6666665,-59.64421,lilium,15
2709,2889609700.0,-59.67822,lilium,15
2710,2890676333.333333,-59.71224,lilium,15
2711,2891742966.6666665,-59.84546,lilium,15
2712,2892809600.0,-59.97869,lilium,15
2713,2893876233.333333,-60.11191,lilium,15
2714,2894942866.6666665,-60.24514,lilium,15
2715,2896009500.0,-60.37835,lilium,15
2716,2897076133.333333,-60.3927,lilium,15
2717,2898142766.6666665,-60.40705,lilium,15
2718,2899209400.0,-60.42139,lilium,15
2719,2900276033.333333,-60.43574,lilium,15
2720,2901342666.6666665,-60.45008,lilium,15
2721,2902409300.0,-60.56063,lilium,15
2722,2903475933.333333,-60.67118,lilium,15
2723,2904542566.6666665,-60.78172,lilium,15
2724,2905609200.0,-60.89227,lilium,15
2725,2906675833.333333,-61.00282,lilium,15
2726,2907742466.6666665,-60.8665,lilium,15
2727,2908809100.0,-60.73018,lilium,15
2728,2909875733.333333,-60.59386,lilium,15
2729,2910942366.6666665,-60.45754,lilium,15
2730,2912009000.0,-60.32123,lilium,15
2731,2913075633.333333,-60.53906,lilium,15
2732,2914142266.6666665,-60.75689,lilium,15
2733,2915208900.0,-60.97472,lilium,15
2734,2916275533.333333,-61.19255,lilium,15
2735,2917342166.6666665,-61.41039,lilium,15
2736,2918408800.0,-61.67344,lilium,15
2737,2919475433.333333,-61.93649,lilium,15
2738,2920542066.6666665,-62.19954,lilium,15
2739,2921608700.0,-62.46259,lilium,15
2740,2922675333.333333,-62.72564,lilium,15
2741,2923741966.6666665,-62.51528,lilium,15
2742,2924808600.0,-62.30492,lilium,15
2743,2925875233.333333,-62.09457,lilium,15
2744,2926941866.6666665,-61.88421,lilium,15
2745,2928008500.0,-61.67386,lilium,15
2746,2929075133.333333,-61.5765,lilium,15
2747,2930141766.6666665,-61.47913,lilium,15
2748,2931208400.0,-61.38177,lilium,15
2749,2932275033.333333,-61.28441,lilium,15
2750,2933341666.6666665,-61.18704,lilium,15
2751,2934408300.0,-61.4982,lilium,15
2752,2935474933.333333,-61.80935,lilium,15
2753,2936541566.6666665,-62.12051,lilium,15
2754,2937608200.0,-62.43167,lilium,15
2755,2938674833.333333,-62.74282,lilium,15
2756,2939741466.6666665,-62.61621,lilium,15
2757,2940808100.0,-62.4896,lilium,15
2758,2941874733.333333,-62.36299,lilium,15
2759,2942941366.6666665,-62.23638,lilium,15
2760,2944008000.0,-62.10978,lilium,15
2761,2945074633.333333,-62.1507,lilium,15
2762,2946141266.6666665,-62.19162,lilium,15
